City,Business Name,Address,Website,Review Text,Timestamp,Stars,TrueTimestamp,sentiment,sentiment_num,Year
casablanca,Attijariwafa Bank,"H9RX+HCJ, Bd Emile Zola, Casablanca 20250",https://business.google.com/create?fp=4758567691792510680&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Le standard est une nullité
Ils ne répondent jamais
C'est écoeurant",il y a 6 ans,2,2019-03-15 21:22:17.526101,negative,0,2019
casablanca,Attijariwafa Bank,"H9RX+HCJ, Bd Emile Zola, Casablanca 20250",https://business.google.com/create?fp=4758567691792510680&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,Excellente agence bancaire,il y a un an,5,2025-03-13 21:22:17.526101,positive,2,2025
casablanca,Attijariwafa Bank,"H9RX+HCJ, Bd Emile Zola, Casablanca 20250",https://business.google.com/create?fp=4758567691792510680&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 3 mois,1,2024-12-13 21:22:17.526101,negative,0,2024
casablanca,Attijariwafa Bank,"H9RX+HCJ, Bd Emile Zola, Casablanca 20250",https://business.google.com/create?fp=4758567691792510680&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a un an,5,2025-03-13 21:22:17.526101,negative,0,2025
casablanca,Attijariwafa Bank,"H9RX+HCJ, Bd Emile Zola, Casablanca 20250",https://business.google.com/create?fp=4758567691792510680&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 2 ans,1,2023-03-14 21:22:17.526101,negative,0,2023
casablanca,Attijariwafa Bank,"H9RX+HCJ, Bd Emile Zola, Casablanca 20250",https://business.google.com/create?fp=4758567691792510680&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 4 ans,1,2021-03-14 21:22:17.526101,negative,0,2021
casablanca,Attijariwafa Bank,"H9RX+HCJ, Bd Emile Zola, Casablanca 20250",https://business.google.com/create?fp=4758567691792510680&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 6 ans,3,2019-03-15 21:22:17.526101,negative,0,2019
casablanca,Attijariwafa Bank,"H9RX+HCJ, Bd Emile Zola, Casablanca 20250",https://business.google.com/create?fp=4758567691792510680&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 7 ans,2,2018-03-15 21:22:17.526101,negative,0,2018
casablanca,Bank of Africa,"H9RW+WJF, Bd Al-Moqawama, Casablanca 20250",https://business.google.com/create?fp=17587426220253167136&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Bank of Africa, Groupe Banque Marocaine du Commerce Extérieur, Agence Resistance Street, à proximité du port de Casablanca.",il y a 4 ans,3,2021-03-14 21:22:17.526101,positive,2,2021
casablanca,Bank of Africa,"H9RW+WJF, Bd Al-Moqawama, Casablanca 20250",https://business.google.com/create?fp=17587426220253167136&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,Agence de négociation ACFS 0,il y a un an,1,2025-03-13 21:22:17.526101,negative,0,2025
casablanca,Bank of Africa,"H9RW+WJF, Bd Al-Moqawama, Casablanca 20250",https://business.google.com/create?fp=17587426220253167136&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,Banque,il y a 8 ans,4,2017-03-15 21:22:17.526101,positive,2,2017
casablanca,Bank of Africa,"H9RW+WJF, Bd Al-Moqawama, Casablanca 20250",https://business.google.com/create?fp=17587426220253167136&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 7 mois,1,2024-08-15 21:22:17.526101,negative,0,2024
casablanca,Bank of Africa,"H9RW+WJF, Bd Al-Moqawama, Casablanca 20250",https://business.google.com/create?fp=17587426220253167136&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 2 ans,1,2023-03-14 21:22:17.526101,negative,0,2023
casablanca,Bank of Africa,"H9RW+WJF, Bd Al-Moqawama, Casablanca 20250",https://business.google.com/create?fp=17587426220253167136&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 4 ans,5,2021-03-14 21:22:17.526101,negative,0,2021
casablanca,Bank of Africa,"H9RW+WJF, Bd Al-Moqawama, Casablanca 20250",https://business.google.com/create?fp=17587426220253167136&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 5 ans,2,2020-03-14 21:22:17.526101,negative,0,2020
casablanca,Bank of Africa,"HFWV+657، Boulevard Al Houcine Assoussi, Casablanca 20250",https://business.google.com/create?fp=3194076609643944592&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Banque Marocaine du Commerce Extérieur, Agence Rue Hussein Soussi, Sidi Moumen.",il y a 4 ans,2,2021-03-14 21:22:17.526101,positive,2,2021
casablanca,Bank of Africa,"HFWV+657، Boulevard Al Houcine Assoussi, Casablanca 20250",https://business.google.com/create?fp=3194076609643944592&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,très bien,il y a 3 ans,5,2022-03-14 21:22:17.526101,positive,2,2022
casablanca,Bank of Africa,"HFWV+657، Boulevard Al Houcine Assoussi, Casablanca 20250",https://business.google.com/create?fp=3194076609643944592&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a un an,3,2025-03-13 21:22:17.527106,negative,0,2025
casablanca,Bank of Africa,"HFWV+657، Boulevard Al Houcine Assoussi, Casablanca 20250",https://business.google.com/create?fp=3194076609643944592&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 7 ans,4,2018-03-15 21:22:17.527106,negative,0,2018
casablanca,Bank of Africa,"HFWV+657، Boulevard Al Houcine Assoussi, Casablanca 20250",https://business.google.com/create?fp=3194076609643944592&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 9 ans,5,2016-03-15 21:22:17.527106,negative,0,2016
casablanca,Bank of Africa,"HFWV+657، Boulevard Al Houcine Assoussi, Casablanca 20250",https://business.google.com/create?fp=3194076609643944592&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 10 ans,5,2015-03-16 21:22:17.527106,negative,0,2015
casablanca,Attijariwafa Bank,"352, avenue Makdad Lahrizi",https://business.google.com/create?fp=18054018746358134557&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,tre bon service,il y a un an,5,2025-03-13 21:22:17.527106,positive,2,2025
casablanca,Attijariwafa Bank,"352, avenue Makdad Lahrizi",https://business.google.com/create?fp=18054018746358134557&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,Magnifique présentation,il y a 5 ans,5,2020-03-14 21:22:17.527106,positive,2,2020
casablanca,Attijariwafa Bank,"352, avenue Makdad Lahrizi",https://business.google.com/create?fp=18054018746358134557&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,Très bien excellent,il y a 11 mois,5,2024-04-17 21:22:17.527106,positive,2,2024
casablanca,Attijariwafa Bank,"352, avenue Makdad Lahrizi",https://business.google.com/create?fp=18054018746358134557&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,Awb,il y a 6 ans,4,2019-03-15 21:22:17.527106,neutral,1,2019
casablanca,Attijariwafa Bank,"352, avenue Makdad Lahrizi",https://business.google.com/create?fp=18054018746358134557&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 5 ans,1,2020-03-14 21:22:17.527106,negative,0,2020
casablanca,Attijariwafa Bank,"352, avenue Makdad Lahrizi",https://business.google.com/create?fp=18054018746358134557&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 5 ans,5,2020-03-14 21:22:17.527106,negative,0,2020
casablanca,Attijariwafa Bank,"352, avenue Makdad Lahrizi",https://business.google.com/create?fp=18054018746358134557&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 6 ans,4,2019-03-15 21:22:17.527106,negative,0,2019
casablanca,Attijariwafa Bank,"352, avenue Makdad Lahrizi",https://business.google.com/create?fp=18054018746358134557&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 6 ans,3,2019-03-15 21:22:17.527106,negative,0,2019
casablanca,Attijariwafa Bank,"352, avenue Makdad Lahrizi",https://business.google.com/create?fp=18054018746358134557&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 6 ans,2,2019-03-15 21:22:17.527106,negative,0,2019
casablanca,Attijariwafa Bank,"352, avenue Makdad Lahrizi",https://business.google.com/create?fp=18054018746358134557&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 8 ans,4,2017-03-15 21:22:17.527106,negative,0,2017
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,Pour une réclamation d'un bug de dotation ca fait plus de 3 mois que je galére,il y a 2 mois,1,2025-01-12 21:22:17.527106,negative,0,2025
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,PAS DE SYSTÈME!!! Si vous comptez y ouvrir un compte.. FUYEZ!! Impossible de retirer mon argent depuis une semaine!!.. Excuse officielle : « pas de système »… Quelle honte pour une banque pareille je retire tous mes comptes de la BMCE dès que possible.,il y a un an,1,2025-03-13 21:22:17.527106,negative,0,2025
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,"Service non professionnel, pour un délai de 48h comme précisé par le conseiller, et après 9j je n'ai pas encore eu le document demandé 😕 …",il y a 8 mois,1,2024-07-16 21:22:17.527106,negative,0,2024
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,"Cette agence est devenue le cauchemar de ma vie, 100 appels pour vous répondre et ils font beaucoup d'erreurs qui causent des problèmes au quotidien, à moins d'appeler quelqu'un qui connaît un directeur ils ne présenteront aucune candidature",il y a un an,1,2025-03-13 21:22:17.527106,negative,0,2025
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,"Une très belle équipe .
Je recommande spécialement mon conseiller Hamid Oussama qui est pro et réactif .
Merci Oussama de rendre l’expérience client au top .",il y a 2 ans,5,2023-03-14 21:22:17.527106,positive,2,2023
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,"Très mauvaise expérience, conseillers bas de gamme, services pitoyables",il y a 6 ans,1,2019-03-15 21:22:17.527106,negative,0,2019
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,Mauvais service client,il y a un an,1,2025-03-13 21:22:17.527106,negative,0,2025
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,Mauvais service client,il y a 3 ans,1,2022-03-14 21:22:17.527106,negative,0,2022
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,"Le personnel, en particulier le représentant du service client, est sympathique et accessible, ce qui est un aspect positif de cette succursale. Cependant, le système de la banque semble être perpétuellement en panne, créant une expérience frustrante pour les clients. Les clients sont obligés d'attendre de longues périodes sans pouvoir finaliser leurs transactions. Ce problème récurrent donne une mauvaise image de l’efficacité et de la fiabilité de la banque. Il est essentiel que la direction résolve ces problèmes système pour garantir des opérations plus fluides et un meilleur service client.",il y a 2 mois,2,2025-01-12 21:22:17.527106,negative,0,2025
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,Tsnit 2h ghi bach igolo lia système taye7 monsieur ness sa3a,il y a 5 mois,1,2024-10-14 21:22:17.527106,positive,2,2024
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,"Le pire service client, très hostile. Si vous n’aimez pas votre travail, cherchez-en un autre.",il y a 10 mois,1,2024-05-17 21:22:17.527106,negative,0,2024
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,No review text found,il y a un mois,1,2025-03-13 21:22:17.527106,negative,0,2025
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,No review text found,il y a un an,2,2025-03-13 21:22:17.527106,negative,0,2025
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,No review text found,il y a 2 ans,5,2023-03-14 21:22:17.527106,negative,0,2023
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,No review text found,il y a 2 ans,2,2023-03-14 21:22:17.527106,negative,0,2023
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,No review text found,il y a 2 ans,1,2023-03-14 21:22:17.527106,negative,0,2023
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,No review text found,il y a 5 ans,5,2020-03-14 21:22:17.527106,negative,0,2020
casablanca,Bank of Africa,"Rue Abou Abdellah Nafii, Casablanca 20250",,No review text found,il y a 6 ans,5,2019-03-15 21:22:17.527106,negative,0,2019
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,RAS.  Service irréprochable.  Sauf que le bâtiment a besoin d'une bonne remise en état,il y a 2 ans,4,2023-03-14 21:22:17.527106,positive,2,2023
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,Bâtiment magnifique sur une place mouvementée et multicouleurs. A visiter et à contempler de nuit comme de jour.,il y a 8 ans,4,2017-03-15 21:22:17.527106,positive,2,2017
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,"Service irréprochable,  néanmoins le bâtiment a besoin d'une remise en état",il y a 2 ans,4,2023-03-14 21:22:17.527106,neutral,1,2023
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,Très déçu d’une Banque centrale : Ils ont refusé de changer Un vrai billet de 500 € qui a encore cours au motif qu’il a été froissé. N’importe quoi!,il y a un an,1,2025-03-13 21:22:17.527106,negative,0,2025
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,"La banque centrale du Royaume du Maroc, « Bank Al-Maghrib», est un établissement public doté de la personnalité morale et de l’autonomie financière. Elle a été créée en 1959 en substitution à l’ancienne « Banque d’Etat du Maroc ».

Bank Al-Maghrib exerce le privilège d’émission des billets de Banque et des pièces de monnaie ayant cours légal sur le territoire du Royaume marocain. Dans le but d’assurer la stabilité des prix, Bank Al-Maghrib arrête et met en œuvre les instruments de politique monétaire et intervient sur le marché monétaire en utilisant les instruments appropriés. Elle veille au bon fonctionnement du marché monétaire et à l’application des dispositions législatives et réglementaires relatives à l’exercice et au contrôle de l’activité des établissements de crédit et organismes assimilés.

Bank Al-Maghrib  joue aussi le rôle de conseiller financier du gouvernement. Celui-ci la consulte, notamment, sur toutes questions susceptibles d’affecter l’exercice des prérogatives et des fonctions de la Banque, elle accomplit sa mission dans le cadre de la politique économique et financière du gouvernement.",il y a 2 ans,5,2023-03-14 21:22:17.527106,positive,2,2023
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,"Bâtiment Art Déco magnifique, à visiter absolument lors des journées du patrimoine. Une belle statue de César (réalisée avec des morceaux de Tour Eiffel)",il y a 8 ans,5,2017-03-15 21:22:17.527106,positive,2,2017
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,"Bien situé et près de la pace Mohamed v, Abonné vous à ma page de guide j'ai encore beaucoup de surprises pour vous +212766711537",il y a 3 ans,5,2022-03-14 21:22:17.527106,positive,2,2022
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,Outil de changer les anciens billets vetuste,il y a 2 ans,3,2023-03-14 21:22:17.527106,positive,2,2023
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,J'ai aimé ce lieu,il y a 9 ans,1,2016-03-15 21:22:17.527106,positive,2,2016
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,Banque principale de Casablanca,il y a un an,5,2025-03-13 21:22:17.527106,positive,2,2025
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,Un service nule,il y a 8 mois,1,2024-07-16 21:22:17.527106,negative,0,2024
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,Lieu historique pour la finance au Maroc,il y a 7 ans,4,2018-03-15 21:22:17.527106,positive,2,2018
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,Service nul,il y a 7 mois,1,2024-08-15 21:22:17.527106,negative,0,2024
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,Genial et historique,il y a 2 ans,5,2023-03-14 21:22:17.527106,positive,2,2023
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,Ras,il y a 6 ans,5,2019-03-15 21:22:17.527106,positive,2,2019
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,succursale de casablanca,il y a 7 ans,4,2018-03-15 21:22:17.527106,positive,2,2018
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,"Le siège historique de Bank Al-Maghrib, alliant solidité et tradition, couvre près d'un siècle d'histoire. Ses phases de construction, remontant à 1922 et agrandies en 1950 sous la direction d'Edmond Brion, reflètent un style néo-marocain caractérisé par des sculptures en pierre complexes et des dessins d'inspiration mauresque. Conçu par les architectes Auguste Cadet et Edmond Brion, il témoigne du patrimoine architectural marocain.

🧑‍🎨 : Auguste Cadet, Edmond Brion
📅 : 1930
📋 : Site officiel du BKAM",il y a 11 mois,5,2024-04-17 21:22:17.527106,positive,2,2024
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,"Merci d'avoir laissé la note de 20 sur notre parking après le départ de Junk Disposal. C'est peut-être un signe pour voyager au Maroc où le film de John Wick contient des scènes. Pourtant, Google Maps ne trouve pas de direction pour s'y rendre à partir d'ici. Me dit de faire une recherche Google. J'ai failli me rendre au Maroc depuis la France en 1976 ou 78, mais je n'ai pas trouvé de billet de 20 de Bank Al-Maghrib en France. Aujourd’hui, oui, le 12 juin 2024. Combien font 20 en USD ?",il y a 8 mois,5,2024-07-16 21:22:17.527106,negative,0,2024
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,"Bon travail et aide grandement à accéder à des informations diverses et abondantes
Salutations du Maroc, Casablanca, Derb Sultan et 04",il y a 11 mois,4,2024-04-17 21:22:17.527106,positive,2,2024
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,"Le bâtiment de la Banque du Maroc est situé à proximité du bâtiment de la Poste, rue Al Sahn II. Le bâtiment est aujourd'hui le siège de la Banque centrale du Maroc et se distingue par son architecture étonnante, qui attire l'attention des visiteurs et des touristes venant dans la ville comme l'un des monuments les plus importants de la ville de Casablanca.

La Banque du Maroc a été construite dans les années 1930 par l'architecte Pierre Bosque sur le site de l'Exposition maroco-française de 1915. Le bâtiment de la Banque du Maroc a fait l'objet de travaux de reconstruction et de rénovation au cours des années 1990 et a ensuite connu un agrandissement de son espace. Le bâtiment a été conçu après que l'ingénieur soit venu au Maroc en 1918, où il a choisi un sol en marbre et des décorations berbères pour décorer le bâtiment. Il a également décoré le bâtiment avec des tuiles, ce qui lui a donné une empreinte ancienne.

Le bâtiment de la Banque du Maroc était le plus grand bâtiment construit en Afrique avant 1940, avec une architecture grandiose et une grande salle couverte décorée de sculptures. Le bâtiment a inspiré une partie de son esthétique de la construction andalouse. L'architecture du bâtiment dérive également de certains arts architecturaux de l'époque almohade, où il était décoré de formes de pierre et sculpté sur sa façade principale.  Un bâtiment grâce à son architecture qui a contribué à attirer le premier nombre de visiteurs lors des Journées du Patrimoine de la ville de Casablanca.",il y a 5 ans,5,2020-03-14 21:22:17.528102,positive,2,2020
casablanca,Bank Al-Maghrib,"115 Bd de Paris, Casablanca 20000",http://www.bkam.ma/,100% au concours d'entrée 👑🦅🎖️ Hassan M 💞 merci d'être un bon frère 🌉 …,il y a 11 mois,4,2024-04-17 21:22:17.528102,positive,2,2024
